pitch,loudness,jitter,shimmer,speechrate,timbre,energy,alignment
3242.943597055868,24.513061409325484,36.14287952873106,35.907386333988896,166.90066243919443,1458.2809334231563,122.20703897552714,52.968464133680556
9486.945452677624,24.247077126406747,30.454758131357444,32.87302673364627,166.9261857073611,1552.6140461292032,207.54221128507913,45.31984883871528
5680.568628957027,27.774084402413944,25.349690956000497,28.42043348956825,166.94836896263888,1996.494144661553,164.59049071274586,40.93449492475694
10201.606826221649,31.240523452825627,33.820512660651275,21.934823563161086,166.95674682888887,1900.6227531307134,137.26859596691665,45.343554773541676
13322.807974300831,28.163973463577786,29.618694361839186,36.72056395695922,166.9580549952778,1890.3832371583123,140.05072131345835,42.00347222263889
9837.555873465662,27.344589135729166,27.340595537706285,26.10898875633985,166.96161768333332,2092.677247963048,127.89922891508331,33.865092313125004
1235.639946938654,28.083977077176918,30.079702973468457,22.144757532824144,166.9639278586111,2252.151285640339,104.92325899191668,42.025407183680564
1425.9331829489893,22.555262598311025,27.51765289409992,31.466190267345258,166.96314852125,2390.537290843526,121.96082210283335,37.69531598506944
1292.9586349282622,28.763873709943972,29.28534603466838,20.617822682182425,166.96284235513883,2462.650746709187,120.21160841695833,31.91774737673612
1233.8818131088565,30.24405059628373,25.0465604992548,32.07066117744241,166.96195168166662,2040.1447486442278,100.15115336233332,40.17101043010418
1851.7144410601,33.94100755336063,27.982955865138788,37.39945382029614,166.96454019291664,2011.4180442111647,102.57740608592083,44.7444918553125
3336.027559480254,27.95073563840349,21.22363460937091,29.860705582730084,166.96220218527776,2214.6353442779928,117.64230368262503,46.910531011770836
7061.706844003496,31.471756937818242,37.41603566924887,21.994996221524378,166.95649632666667,2425.5855548600634,153.6463886425834,43.221650489895836
8040.201776940512,32.53171538182176,27.94236534391864,25.698552117375687,166.95421398625,2314.339158379709,138.65482866495836,38.9642528446875
3941.400733262932,31.465641992012134,23.044271448925468,29.776351794864198,166.9637608601389,2315.0552019258757,123.82566155958335,39.90402582489584
794.5176355532163,25.055725591102863,27.273504634772934,34.27047065969752,166.96609886694444,2116.168315130621,98.951526930125,38.6439647470139
1175.2743859447496,20.204638730975542,24.102002010134772,23.397654052641368,166.96676687055555,2420.8009648849065,114.86145791408335,33.16861194756944
1729.190394065538,33.2619292246077,32.19828986882741,26.994950272725546,166.96175684722223,2278.6982358964206,110.41904915520416,45.521586345833335
2838.089455020146,36.85836773488184,30.29624692405567,27.041547887949275,166.9593075084722,2060.806886370514,102.09940029916667,43.52453564333334
2316.2669214542357,31.759817678136297,27.87273357348742,34.12374590403073,166.96200734791668,2217.62375756713,115.17497434691667,36.72326109958333
923.0637012248811,31.33372077907327,19.1321672202818,28.801075038438487,166.9622300201389,1826.4006029122204,100.90716282372084,35.341219041770835
568.1385614946595,21.478545973124973,32.12895431285151,26.359987674257468,166.9641505215278,2208.555310077269,102.66661968240417,41.4144843248264
364.02568761327024,28.606947714404406,27.857106910636453,23.78130609704013,166.96248051875,2027.9694354693327,94.3983077965875,41.91734995402779
172.6455627526405,37.225272365711135,33.10225757880048,32.65388127516393,166.9610331801389,2172.192186645858,99.34766544322916,45.08026550423612
470.43599584314586,27.41896336646135,27.823125430621722,30.833440664860458,166.96261968472223,2158.3110211514363,102.39527840210002,48.18146893034722
443.8068830219114,36.71454793422087,27.896953049969337,30.3267790425241,166.9623413536111,2157.049752706203,99.36270079020835,41.70920487305556
384.8624571655421,36.77837935263046,24.50280487916888,24.250601147823676,166.96133935041667,2327.8339442761453,105.0413678499625,40.90342620486112
525.888363737211,34.97600783029192,30.612140350979473,32.702358442407245,166.96058784624998,1871.1913546649848,93.79811092890417,39.441411480138896
348.9703819000567,26.049756925900734,29.270916704976607,29.994246137112405,166.95741483013887,1248.4818177458885,71.36943670579167,27.14563113430556
146.0498338736843,41.872264452096054,30.276188288268628,28.530894732341114,166.95535515855553,814.7388544637196,37.131657813333334,42.61053240727778
